"date";"title";"duration";"file_url"
"2021-06-03";"Trêve hivernale : cassez-vous les pauvres ! ";211;"https://media.radiofrance-podcast.net/podcast09/18153-03.06.2021-ITEMA_22688549-2021F38729S0154.mp3"
"2021-05-28";"En 2022, je vote Macron grâce à McFly et Carlito";262;"https://media.radiofrance-podcast.net/podcast09/20857-28.05.2021-ITEMA_22682592-2021F38729S0148.mp3"
"2021-05-20";"Les riches c'est des trous de balle ";241;"https://media.radiofrance-podcast.net/podcast09/13942-20.05.2021-ITEMA_22668408-2021F38729S0140.mp3"
"2021-05-13";"C'était mieux les années 90 !";266;"https://media.radiofrance-podcast.net/podcast09/20857-13.05.2021-ITEMA_22669217-2021F38729S0133.mp3"
"2021-04-29";"Macron / Le Pen : le duel ";200;"https://media.radiofrance-podcast.net/podcast09/20857-29.04.2021-ITEMA_22651118-2021F38729S0119.mp3"
"2021-04-22";"Les restaurants clandestins ";183;"https://media.radiofrance-podcast.net/podcast09/15275-22.04.2021-ITEMA_22643944-2021F38729S0112.mp3"
"2021-04-15";"Bad nouvelle ! ";219;"https://media.radiofrance-podcast.net/podcast09/20857-15.04.2021-ITEMA_22637039-2021F38729S0105.mp3"
"2021-04-08";"Mathéo Président !";177;"https://media.radiofrance-podcast.net/podcast09/13942-08.04.2021-ITEMA_22629756-2021F38729S0098.mp3"
"2021-04-05";"0.00006%";258;"https://media.radiofrance-podcast.net/podcast09/15275-05.04.2021-ITEMA_22626160-2021F38729S0095.mp3"
"2021-04-01";"Allelujah, CNEWS respecte la laïcité ! ";219;"https://media.radiofrance-podcast.net/podcast09/18153-01.04.2021-ITEMA_22622350-2021F38729S0091.mp3"
"2021-03-25";"Je ne suis pas un salaud";213;"https://media.radiofrance-podcast.net/podcast09/13942-25.03.2021-ITEMA_22614855-2021F38729S0084.mp3"
"2021-03-18";"Willy Woncaca ";243;"https://media.radiofrance-podcast.net/podcast09/15275-18.03.2021-ITEMA_22607285-2021F38729S0077.mp3"
"2021-03-11";"Le foot-raclette ";232;"https://media.radiofrance-podcast.net/podcast09/13942-11.03.2021-ITEMA_22599620-2021F38729S0070.mp3"
"2021-03-04";"Retour de Côte d'Ivoire";248;"https://media.radiofrance-podcast.net/podcast09/18153-04.03.2021-ITEMA_22592289-2021F38729S0063.mp3"
"2021-02-25";"Primark et paix dans le monde ";230;"https://media.radiofrance-podcast.net/podcast09/18153-25.02.2021-ITEMA_22585242-2021F38729S0056.mp3"
"2021-02-11";"François Machin";198;"https://media.radiofrance-podcast.net/podcast09/15275-11.02.2021-ITEMA_22570986-2021F38729S0042.mp3"
"2021-02-04";"0.00006%";258;"https://media.radiofrance-podcast.net/podcast09/20857-04.02.2021-ITEMA_22563852-2021F38729S0035.mp3"
"2021-01-28";"Les restaurants clandestins";199;"https://media.radiofrance-podcast.net/podcast09/13942-28.01.2021-ITEMA_22556513-2021F38729S0028.mp3"
"2021-01-21";"J'ai postulé à l'Heure des Pros";274;"https://media.radiofrance-podcast.net/podcast09/20857-21.01.2021-ITEMA_22549343-2021F38729S0021.mp3"
"2021-01-14";"C'était mieux les années 90 !";269;"https://media.radiofrance-podcast.net/podcast09/15275-14.01.2021-ITEMA_22542008-2021F38729S0014.mp3"
"2021-01-07";"Allez vous faire vacciner les vieux !";227;"https://media.radiofrance-podcast.net/podcast09/18153-07.01.2021-ITEMA_22534720-2021F38729S0007.mp3"
"2020-12-24";"L'argent ne fait pas le bonheur ";195;"https://media.radiofrance-podcast.net/podcast09/18153-24.12.2020-ITEMA_22523113-2020F38729S0359.mp3"
"2020-12-17";"Noël tout seul";209;"https://media.radiofrance-podcast.net/podcast09/20857-17.12.2020-ITEMA_22517212-2020F38729S0352.mp3"
"2020-12-03";"Primark et paix dans le monde";228;"https://media.radiofrance-podcast.net/podcast09/13942-03.12.2020-ITEMA_22502921-2020F38729S0338.mp3"
"2020-11-26";"Chronique de merde";202;"https://media.radiofrance-podcast.net/podcast09/13942-26.11.2020-ITEMA_22495860-2020F38729S0331.mp3"
"2020-11-05";"Lettre d’Aymeric Lompret au gouvernement";205;"https://media.radiofrance-podcast.net/podcast09/13942-05.11.2020-ITEMA_22474554-2020F38729S0310.mp3"
"2020-10-29";"Aymeric Lompret décortique l'actu";191;"https://media.radiofrance-podcast.net/podcast09/15275-29.10.2020-ITEMA_22468384-2020F38729S0303.mp3"
"2020-10-23";"La baisse des dons de la Fondation L'Abbé Pierre";210;"https://media.radiofrance-podcast.net/podcast09/20857-23.10.2020-ITEMA_22463367-2020F38729S0297.mp3"
"2020-10-08";"Nuit et petite brume";237;"https://media.radiofrance-podcast.net/podcast09/15275-08.10.2020-ITEMA_22449711-2020F38729S0282-1779455909.mp3"
"2020-10-01";"L'argent ne fait pas le bonheur ";199;"https://media.radiofrance-podcast.net/podcast09/13942-01.10.2020-ITEMA_22443062-2020F38729S0275-1779455909.mp3"
"2020-09-24";"Les SDF";179;"https://media.radiofrance-podcast.net/podcast09/20857-24.09.2020-ITEMA_22436540-2020F38729S0268-1779455909.mp3"
"2020-09-17";"Allez les vieux on dégage !";208;"https://media.radiofrance-podcast.net/podcast09/20857-17.09.2020-ITEMA_22430077-2020F38729S0261-1779455909.mp3"
"2020-09-10";"Les mariages";177;"https://media.radiofrance-podcast.net/podcast09/15275-10.09.2020-ITEMA_22423193-2020F38729S0254-1779455909.mp3"
"2020-09-03";"Vacances en Ardèche";200;"https://media.radiofrance-podcast.net/podcast09/15275-03.09.2020-ITEMA_22413716-2020F38729S0247-1779455909.mp3"
"2020-08-27";"Retour de vacances";235;"https://media.radiofrance-podcast.net/podcast09/15275-27.08.2020-ITEMA_22410567-2020F38729S0240-1779455909.mp3"
"2020-06-26";"Intox";209;"https://media.radiofrance-podcast.net/podcast09/20857-26.06.2020-ITEMA_22370342-2020F38729S0178-1779455909.mp3"
"2020-06-22";"Sauvez la planète : podcastez Aymeric Lompret";155;"https://media.radiofrance-podcast.net/podcast09/20857-22.06.2020-ITEMA_22367226-2020F38729S0174-1779455909.mp3"
"2020-06-18";"La manif pour (presque) tous !";175;"https://media.radiofrance-podcast.net/podcast09/20857-18.06.2020-ITEMA_22364139-2020F38729S0170-1779455909.mp3"
"2020-06-15";"La chronique d'Aymeric Lompret du lundi 15 juin 2020";208;"https://media.radiofrance-podcast.net/podcast09/20857-15.06.2020-ITEMA_22361656-2020F38729S0167-1779455909.mp3"
"2020-06-10";"La chronique d'Aymeric Lompret du mercredi 10 juin 2020";216;"https://media.radiofrance-podcast.net/podcast09/20857-10.06.2020-ITEMA_22358223-0-1779455909.mp3"
"2020-06-08";"Le racisme dans les médias";173;"https://media.radiofrance-podcast.net/podcast09/20857-08.06.2020-ITEMA_22356476-0-1779455909.mp3"
"2020-06-05";"La gueule de bois";179;"https://media.radiofrance-podcast.net/podcast09/20857-05.06.2020-ITEMA_22354801-0-1779455909.mp3"
"2020-05-29";"La décharge des chroniqueurs ";215;"https://media.radiofrance-podcast.net/podcast09/20857-29.05.2020-ITEMA_22349925-0-1779455909.mp3"
"2020-05-27";"Bruno Le Maire toujours dans les bons coups";217;"https://media.radiofrance-podcast.net/podcast09/20857-27.05.2020-ITEMA_22348367-0-1779455909.mp3"
"2020-05-18";"La chronique d'Aymeric Lompret du lundi 18 mai 2020";237;"https://media.radiofrance-podcast.net/podcast09/20857-18.05.2020-ITEMA_22342418-0-1779455909.mp3"
"2020-05-15";"Saucisse de malheur ";195;"https://media.radiofrance-podcast.net/podcast09/20857-15.05.2020-ITEMA_22340422-0-1779455909.mp3"
"2020-05-13";"La chronique d'Aymeric Lompret du mercredi 13 mai 2020";207;"https://media.radiofrance-podcast.net/podcast09/20857-13.05.2020-ITEMA_22338843-0-1779455909.mp3"
"2020-05-07";"J'ai menti";202;"https://media.radiofrance-podcast.net/podcast09/20857-07.05.2020-ITEMA_22335459-0-1779455909.mp3"
"2020-05-04";"La raclette !";237;"https://media.radiofrance-podcast.net/podcast09/20857-04.05.2020-ITEMA_22334192-0-1779455909.mp3"
"2020-04-29";"La chronique d'Aymeric Lompret du mercredi 29 avril 2020";261;"https://media.radiofrance-podcast.net/podcast09/20857-29.04.2020-ITEMA_22331737-0-1779455909.mp3"
"2020-04-24";"La chronique d'Aymeric Lompret du vendredi 24 avril 2020";185;"https://media.radiofrance-podcast.net/podcast09/20857-24.04.2020-ITEMA_22329456-0-1779455909.mp3"
"2020-04-22";"La recette de la choucroute";221;"https://media.radiofrance-podcast.net/podcast09/20857-22.04.2020-ITEMA_22328465-0-1779455909.mp3"
"2020-04-17";"La chronique d'Aymeric Lompret du vendredi 17 avril 2020";228;"https://media.radiofrance-podcast.net/podcast09/20857-17.04.2020-ITEMA_22326179-0.mp3"
"2020-04-15";"La chronique d'Aymeric Lompret du mercredi 15 avril 2020";206;"https://media.radiofrance-podcast.net/podcast09/20857-15.04.2020-ITEMA_22325170-0.mp3"
"2020-04-10";"La chronique d'Aymeric Lompret du vendredi 10 avril 2020";220;"https://media.radiofrance-podcast.net/podcast09/20857-10.04.2020-ITEMA_22323014-0.mp3"
"2020-04-06";"La raclette";180;"https://media.radiofrance-podcast.net/podcast09/20857-06.04.2020-ITEMA_22321042-0.mp3"
"2020-04-01";"La recette de la tartiflette";185;"https://media.radiofrance-podcast.net/podcast09/20857-01.04.2020-ITEMA_22318443-0.mp3"
"2020-03-11";"Ne pas confondre expats et migrants ";191;"https://media.radiofrance-podcast.net/podcast09/20857-11.03.2020-ITEMA_22304730-0.mp3"
"2020-03-04";"La grossophobie";228;"https://media.radiofrance-podcast.net/podcast09/20857-04.03.2020-ITEMA_22298617-0.mp3"
"2020-02-24";"Uber eats";156;"https://media.radiofrance-podcast.net/podcast09/20857-24.02.2020-ITEMA_22290638-0.mp3"
